0,0063	111,0811
0,0106	119,5946
0,0194	124,8649
0,0288	130,5405
0,0369	136,2162
0,0463	140,2703
0,0569	143,5135
0,0675	146,3513
0,0775	149,1892
0,0875	153,2432
0,0956	156,4865
0,1050	156,4865
0,1294	162,9730
0,1388	163,3784
0,1469	164,5946
0,1556	166,2162
0,1631	166,2162
0,1700	166,2162
0,1775	167,8378
0,1844	169,0540
0,1975	169,4595
0,2081	169,4595
0,2156	171,4865
0,2231	173,1081
0,2412	173,5135
0,2562	175,5405
0,2744	175,5405
0,2912	176,3513
0,3050	175,5405
0,3144	178,7838
0,3281	178,7838
0,3425	179,1892
0,3631	179,1892
0,3856	180,8108
0,4131	180,4054
0,4431	181,6216
0,4712	180,0000
0,4844	182,4324
0,5125	182,4324
0,5419	182,4324
0,5738	182,4324
0,5888	182,4324
0,6162	182,4324
0,6463	182,4324
0,6756	182,4324
0,6881	182,4324
0,7163	182,4324
0,7469	182,8378
0,7738	182,8378
0,7856	182,8378
0,8138	182,8378
0,8438	183,2432
0,8700	183,2432
0,8838	183,2432
0,9131	183,2432
0,9400	183,2432
0,9563	183,2432
0,9694	182,8378
0,9962	189,3243
