0,0081	212,9129
0,0288	235,7357
0,0700	250,7507
0,0981	256,7567
0,1238	258,5586
0,1412	260,3604
0,1650	263,3634
0,2000	264,5646
0,2488	268,1682
0,2975	271,1712
0,3506	271,7718
0,3988	269,9700
0,4500	272,3724
0,5000	272,9730
0,5387	271,7718
0,5531	271,7718
0,5881	272,9730
0,6119	272,3724
0,6375	272,9730
0,6637	272,9730
0,6881	272,9730
0,7125	272,3724
0,7381	273,5736
0,7638	272,9730
0,7887	271,7718
0,8125	271,7718
0,8350	271,7718
0,8625	271,7718
0,8894	271,7718
0,9131	271,7718
0,9394	271,7718
0,9631	271,7718
0,9819	271,7718
0,9969	271,7718
