0,0094	165,0937
0,0300	175,5031
0,0587	181,2283
0,0856	187,9944
0,1037	188,5149
0,1225	190,5968
0,1431	194,2401
0,1637	194,7606
0,1838	194,7606
0,2031	197,3629
0,2525	197,3629
0,3006	199,4448
0,3469	200,4858
0,3994	202,5677
0,4544	204,1291
0,5019	204,6496
0,5469	204,1291
0,5950	203,6086
0,6438	204,6496
0,6931	204,1291
0,7156	202,5677
0,7431	204,6496
0,7650	202,5677
0,7900	204,1291
0,8194	204,6496
0,8425	204,1291
0,8681	204,6496
0,8950	204,6496
0,9181	204,6496
0,9431	204,6496
0,9688	204,6496
0,9862	204,6496
0,9956	204,1291
