0,0044	412,3123
0,0300	483,1832
0,0600	542,0421
0,0781	571,4715
0,0969	603,3033
0,1175	632,7327
0,1381	657,3574
0,1544	678,3784
0,1794	700,6006
0,2000	724,6246
0,2475	761,2613
0,3044	793,6937
0,3481	811,7117
0,3706	814,7147
0,3944	820,7207
0,4069	820,7207
0,4494	830,9309
0,4988	840,5405
0,5506	841,7418
0,6006	847,1472
0,6481	847,7477
0,6988	851,3514
0,7506	854,9550
0,8006	855,5555
0,8238	855,5555
0,8244	855,5555
0,8500	855,5555
0,8769	859,7598
0,9006	860,3604
0,9250	860,3604
0,9425	859,7598
0,9775	860,9609
0,9969	869,3694
