0,0100	154,0315
0,0137	162,3726
0,0188	170,7136
0,0256	177,9425
0,0319	184,0593
0,0394	191,8443
0,0581	204,6339
0,0794	214,6432
0,0994	222,9842
0,1250	231,8814
0,1506	240,7785
0,1762	248,5635
0,2025	256,9045
0,2494	268,5820
0,3088	283,5959
0,3375	290,2688
0,3644	295,8295
0,3750	298,6098
0,4013	305,2827
0,4250	310,2873
0,4506	316,4041
0,4750	321,4087
0,4994	324,7451
0,5475	336,4226
0,6000	349,7683
0,6994	380,9082
0,7475	401,4828
0,7969	424,8378
0,8469	453,1974
0,8956	482,6691
0,9250	498,7952
0,9475	507,6923
0,9762	516,0334
0,9944	519,9258
