0,0144	184,0593
0,0169	189,6200
0,0188	195,7368
0,0231	202,9657
0,0294	209,6385
0,0400	217,9796
0,0600	230,7692
0,0838	243,0028
0,1000	250,2317
0,1262	259,1288
0,1519	266,9138
0,1781	273,5866
0,2044	279,7034
0,2512	288,6006
0,3075	299,1659
0,3394	303,0584
0,3525	305,2827
0,3756	309,1752
0,4013	312,5116
0,4238	315,2919
0,4506	317,5162
0,4762	321,4087
0,5006	325,3012
0,5487	329,7498
0,6006	335,3105
0,6494	339,2030
0,6994	341,9833
0,7487	344,7637
0,7981	346,9879
0,8606	349,7683
0,9000	350,8804
0,9212	351,9926
0,9475	353,1047
0,9725	355,3290
0,9831	355,8851
0,9956	357,5533
