0,0063	179,0547
0,0094	185,7275
0,0125	191,8443
0,0156	198,5172
0,0206	206,3021
0,0288	212,4189
0,0394	221,8721
0,0600	233,5496
0,0838	245,2271
0,1000	253,0121
0,1250	260,7970
0,1519	269,6942
0,1775	276,9231
0,2044	285,2641
0,2500	295,8295
0,3063	309,7312
0,3512	318,6284
0,3769	322,5208
0,4000	326,4134
0,4250	331,9741
0,4500	335,8665
0,4756	339,7590
0,5013	345,8758
0,5481	354,7729
0,5994	362,5579
0,6506	372,5672
0,7006	381,4643
0,7513	389,8054
0,8012	396,4782
0,8512	401,4828
0,8981	403,1511
0,9225	404,8193
0,9488	406,4875
0,9744	407,5996
0,9844	408,7118
0,9931	411,4921
