0,0044	268,9599
0,0063	278,7107
0,0088	289,2741
0,0113	299,0249
0,0144	309,5883
0,0181	318,5266
0,0225	329,0899
0,0281	339,6533
0,0350	349,4041
0,0413	358,3424
0,0494	368,9057
0,0587	378,6566
0,0694	388,4074
0,0812	396,5331
0,0950	406,2838
0,1112	414,4095
0,1312	422,5352
0,1563	430,6609
0,1875	438,7866
0,2288	443,6620
0,2813	448,5374
0,3406	452,6002
0,4056	455,8505
0,4731	458,2882
0,5437	460,7259
0,8325	470,4767
0,8963	472,9144
0,9556	476,1647
0,9762	484,2903
0,9800	522,4810
0,9800	511,9177
0,9800	502,1668
0,9800	493,2286
0,9806	533,0444
