0,0100	117,1694
0,0350	135,0348
0,0644	147,7958
0,0831	153,3643
0,1037	158,9327
0,1219	164,0371
0,1394	166,8214
0,1637	170,7657
0,1831	172,8538
0,2069	174,7100
0,2550	179,1183
0,3069	182,1346
0,3331	183,5267
0,3581	185,3828
0,4044	187,4710
0,4544	189,3271
0,5038	192,5754
0,5537	195,3596
0,6044	198,1438
0,6556	200,6961
0,7050	204,1763
0,7563	207,8886
0,8006	212,0650
0,8225	215,3132
0,8544	219,2575
0,8775	223,8979
0,9019	229,4664
0,9269	238,5151
0,9525	254,2923
0,9712	268,2135
0,9781	277,7262
0,9856	288,3991
0,9937	300,6960
0,9981	307,8886
