0,0119	168,6567
0,0288	177,9436
0,0650	185,4063
0,0869	188,0597
0,1050	189,7181
0,1269	192,0398
0,1425	192,8690
0,1656	194,1957
0,1863	195,6882
0,2044	196,1857
0,2550	199,0050
0,2881	200,6633
0,3075	200,8292
0,3350	202,6534
0,3581	202,9851
0,4019	204,6434
0,4569	206,7993
0,5044	207,6285
0,5550	209,9503
0,6075	212,1061
0,6544	214,2620
0,7038	216,5838
0,7550	219,4030
0,8044	222,8856
0,8269	225,0415
0,8556	227,5290
0,8813	230,3483
0,9050	232,8358
0,9300	236,4843
0,9538	241,1277
0,9781	246,9320
0,9987	260,6965
