0,0256	183,0778
0,0275	194,8893
0,0581	206,2464
0,0825	212,6065
0,1056	217,8308
0,1275	221,0108
0,1431	222,8279
0,1656	225,5537
0,1869	228,2794
0,2075	229,8694
0,2550	233,7308
0,2881	236,0023
0,3081	236,9108
0,3356	239,1823
0,3581	239,6366
0,4044	242,3623
0,4569	245,0880
0,5069	247,5866
0,5562	250,0852
0,6044	253,4923
0,6575	256,4452
0,7056	259,8524
0,7556	264,3952
0,8081	269,8467
0,8306	272,5724
0,8581	278,4781
0,8825	284,6110
0,9038	290,2896
0,9200	296,6496
0,9550	305,2811
0,9794	317,7740
0,9881	325,7240
0,9969	336,6269
