0,0156	269,8564
0,0281	277,7512
0,0413	283,6124
0,0538	289,9521
0,0806	299,2823
0,1094	307,6555
0,1412	315,5502
0,1756	320,9330
0,2163	324,5215
0,2594	327,9904
0,3038	329,5454
0,3450	331,2201
0,3963	332,8947
0,4531	335,7656
0,5213	337,5598
0,5738	338,0383
0,6231	339,2344
0,6625	341,6268
0,6963	342,9426
0,7519	343,4211
0,7956	345,9330
0,8438	352,2727
0,8712	356,4593
0,9038	363,1579
0,9381	371,4115
0,9669	381,5789
0,9737	390,0718
