500,
X,Y
0.9537 , 442.7012
0.8989 , 439.9727
0.7975 , 437.9263
0.7022 , 433.8336
0.5947 , 429.7408
0.5947 , 429.7408
0.4934 , 419.5089
0.3981 , 405.8663
0.3981 , 405.8663
0.2887 , 388.8131
0.1459 , 353.3424
0.0398 , 296.7258
0.0176 , 271.4870
