0,0119	13,0199
0,0369	24,4305
0,0550	31,7450
0,0775	37,3041
0,1006	42,5705
0,1238	46,8130
0,1481	51,0554
0,1681	54,5664
0,1875	57,9310
0,2081	60,4180
0,2556	66,7085
0,2962	71,8286
0,3469	75,4859
0,3875	80,3135
0,4313	83,6782
0,4756	87,1891
0,5200	89,6761
0,5644	93,1870
0,6094	95,8203
0,6519	98,7461
0,6969	100,9404
0,7406	102,9885
0,7850	105,4754
0,8281	107,3772
0,8600	109,2790
