0,0019	335,2113
0,0031	346,4789
0,0047	357,0423
0,0059	365,4930
0,0077	374,6479
0,0097	383,0986
0,0114	390,8451
0,0130	397,8873
0,0147	403,5211
0,0164	409,1549
0,0189	415,4930
0,0209	422,5352
0,0230	428,1690
0,0253	433,8028
0,0275	438,7324
0,0302	444,3662
0,0328	449,2958
0,0353	454,2253
0,0377	458,4507
0,0398	461,9718
0,0422	465,4930
0,0445	469,0141
0,0467	472,5352
0,0492	476,0563
0,0520	480,2817
0,0542	483,0986
0,0562	485,9155
0,0583	488,7324
0,0602	492,2535
0,0691	502,8169
0,0781	513,3803
0,0959	530,2817
0,1244	554,9296
0,1366	564,7888
0,1545	574,6479
0,1736	587,3239
0,1963	596,4789
0,2002	597,8873
