0,0012	261,2676
0,0016	274,6479
0,0019	288,0282
0,0027	301,4084
0,0037	312,6761
0,0053	324,6479
0,0069	333,8028
0,0089	342,2535
0,0108	350,7042
0,0131	357,0423
0,0153	363,3803
0,0180	369,7183
0,0205	375,3521
0,0231	380,9859
0,0256	385,9155
0,0278	389,4366
0,0305	393,6620
0,0330	397,1831
0,0358	400,0000
0,0384	403,5211
0,0408	407,7465
0,0431	409,8592
0,0453	413,3803
0,0480	416,1972
0,0508	420,4225
0,0544	424,6479
0,0578	428,1690
0,0614	430,9859
0,0698	438,7324
0,0792	445,7747
0,1042	459,8592
0,1192	467,6056
0,1370	473,9437
0,1561	479,5775
0,1756	483,0986
0,1959	485,9155
0,2008	486,6197
