0,0019	282,6399
0,0023	296,2697
0,0031	310,6169
0,0042	322,8120
0,0052	334,2898
0,0067	345,7676
0,0086	354,3759
0,0100	362,9842
0,0114	368,7231
0,0131	373,7446
0,0158	380,2009
0,0184	386,6571
0,0206	390,2439
0,0228	395,2654
0,0256	400,2870
0,0284	405,3085
0,0319	411,0473
0,0348	416,0689
0,0383	418,9383
0,0413	422,5251
0,0458	429,6987
0,0495	432,5681
0,0533	435,4376
0,0575	439,7418
0,0617	442,6112
0,0667	446,1980
0,0714	449,7848
0,0769	452,6542
0,0819	455,5237
0,0880	459,1105
0,0941	460,5452
0,1003	464,1320
0,1075	467,0014
0,1148	468,4362
0,1223	470,5882
0,1475	477,0445
0,1772	482,0660
0,2092	485,6528
