0,0012	7,1144
0,0012	6,6542
0,0019	7,4876
0,0037	7,8109
0,0088	8,1841
0,0119	8,4453
0,0194	8,7935
0,0281	9,0174
0,0388	9,2164
0,0562	9,4403
0,0675	9,5522
0,0819	9,7139
0,0925	9,7637
0,1075	9,8881
0,1219	10,0124
0,1381	10,0746
0,1531	10,1493
0,1719	10,2363
0,1894	10,2363
0,2044	10,2488
0,2475	10,2861
0,2881	10,3731
0,3281	10,3607
0,3681	10,3607
0,4144	10,3980
0,4531	10,4229
0,4894	10,4602
0,5294	10,4353
0,5663	10,4353
0,5944	10,4353
0,6288	10,4602
0,6475	10,4478
0,6781	10,5348
0,7163	10,5100
0,7600	10,5224
0,7875	10,5100
0,8419	10,4975
0,8725	10,5224
0,9144	10,5100
0,9619	10,5473
