0,0044	10,1197
0,0069	10,5734
0,0069	10,4096
0,0081	10,8129
0,0094	11,0019
0,0113	11,2035
0,0150	11,4304
0,0181	11,6698
0,0244	11,9975
0,0331	12,4512
0,0444	12,8418
0,0550	13,2199
0,0669	13,4468
0,0744	13,6358
0,0825	13,7870
0,0906	13,9635
0,0988	14,1147
0,1144	14,3163
0,1281	14,5306
0,1356	14,6062
0,1444	14,6440
0,1544	14,7196
0,1669	14,7952
0,1806	14,8582
0,1963	14,9842
0,2150	15,0851
0,2506	15,1985
0,2937	15,2489
0,3669	15,4001
0,4462	15,5009
0,5156	15,5766
0,5906	15,6270
0,6581	15,6774
0,7050	15,7278
0,7431	15,7404
0,8181	15,7908
0,8669	15,8286
0,9206	15,8538
0,9500	15,8664
0,9613	15,8790
0,9956	16,0050
