Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,150wt.%,914,0.80,0.32,,,,,,,,
1,21wt.%,454,0.22,0.19,,,,,,,,
1,43wt.%,837,0.41,0.31,,,,,,,,
1,64wt.%,1010,0.55,0.37,,,,,,,,
1,85wt.%,1022,0.63,0.37,,,,,,,,
