Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,AC_0-400-1,1075.22,1.083,0.513,,,,,,,,
1,AC_15-400-1,1218.62,1.101,0.554,,,,,,,,
1,AC_30-400-1,1230.23,1.208,0.576,,,,,,,,
1,AC_45-400-1,1254.52,1.301,0.580,,,,,,,,
1,AC_60-400-1,1229.25,1.277,0.572,,,,,,,,
1,AC_75-400-1,1065.38,1.086,0.458,,,,,,,,
