Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
4,10M,417.89,0.2124,0.1223,,,,,,,,
4,4M,535.37,0.2672,0.1518,,,,,,,,
4,6M,536.06,0.2660,0.1594,,,,,,,,
4,8M,486.22,0.2427,0.1440,,,,,,,,
4,unmodified,766.52,0.7829,0.1793,,,,,,,,
