Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,ACF-15,1430,0.62,0.61,,,,,,,,
1,ACF-20,1960,0.94,0.92,,,,,,,,
1,ACF-7,780,0.35,0.34,,,,,,,,
1,ACF-PAN,690,0.30,0.30,,,,,,,,
