Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,KUA11701,726,0.33,,,,,,,,,
1,KUA21701-2,1784,0.80,,,,,,,,,
1,KUA21701-200,1305,0.61,,,,,,,,,
1,KUA21701-400,1580,0.73,,,,,,,,,
1,KUA21701-80,945,0.43,,,,,,,,,
1,KUA21701-800,2021,0.89,,,,,,,,,
1,KUA21701a,1883,0.83,,,,,,,,,
1,KUB41701,2123,0.93,,,,,,,,,
