Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
2_1,FW400-KOH500,516.8,0.3034,0.2086,,,,,,,,
2_1,FW400-KOH600,807.0,0.4072,0.3295,,,,,,,,
2_1,FW400-KOH700,1116.0,0.6103,0.4396,,,,,,,,
2_1,FW400-KOH800,675.4,0.5435,0.2588,,,,,,,,
2_2,FW400-KOH6001,366.9,0.2111,0.1397,,,,,,,,
2_2,FW400-KOH6002,807.0,0.4072,0.3295,,,,,,,,
2_2,FW400-KOH6003,775.2,0.5084,0.3136,,,,,,,,
