Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
4,one_stage-450stC,182,,,,,,,,,,
4,one_stage-500stC,388,,,,,,,,,,
4,one_stage-600stC,528,,,,,,,,,,
4,one_stage-700stC,508,,,,,,,,,,
7,two_stage-400stC,975,,,,,,,,,,
7,two_stage-450stC,1348,,,,,,,,,,
7,two_stage-500stC,1522,,,,,,,,,,
7,two_stage-600stC,1431,,,,,,,,,,
