Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,1,524,0.79,,,,,,,,,
1,2,860,0.83,,,,,,,,,
1,3,938,0.82,,,,,,,,,
1,4,858,0.86,,,,,,,,,
1,5,1032,1.43,,,,,,,,,
1,6,810,1.01,,,,,,,,,
1,7,639,0.75,,,,,,,,,
1,8,747,0.76,,,,,,,,,
