Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1,SK-0.3-700,579,0.29,0.23,,,,,,,,
1,SK-0.5-600,710,0.44,0.29,,,,,,,,
1,SK-0.5-700,1060,0.52,0.44,,,,,,,,
1,SK-0.5-800,1134,0.68,0.46,,,,,,,,
1,SK-0.5-900,1193,0.71,0.48,,,,,,,,
1,SK-1-700,1316,0.63,0.55,,,,,,,,
1,SK-2-700,1395,0.86,0.56,,,,,,,,
1,SK-3-700,2040,0.89,0.82,,,,,,,,
1,SK-4-700,2792,1.04,0.92,,,,,,,,
