Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
1_1,SK4T-500stC,370,0.25,0.12,,,,,,,,
1_1,SK4T-600stC,760,0.39,0.24,,,,,,,,
1_1,SK4T-800stC,900,0.46,0.3,,,,,,,,
1_2,C7K4T-600stC,490,0.28,0.19,,,,,,,,
1_2,C7K4T-700stC,1250,0.65,0.44,,,,,,,,
1_2,C7K4T-800stC,2200,1.15,0.54,,,,,,,,
1_2,C7K4T-900stC,2410,1.39,0.48,,,,,,,,
1_2,C7K4T-930stC,840,0.54,0.14,,,,,,,,
