Figure_number,Sample_name,Total_surface_area[m2/g],Total_pore_volume[cm3/g],Micropore_volume[cm3/g],Mesopore_volume[cm3/g],Average_pore_diameter[nm],Activation_temperature[stC],Activation_time[min],Impregnation_ratio[agent/char],Activation_type,Activation_agent,Material_type
2_1,PR1_600,972,0.39,0.37,,,,,,,,
2_1,PRO,1128,0.45,0.43,,,,,,,,
2_2,PR2_600_f2_2,758,0.31,0.29,,,,,,,,
2_2,PRO_f2_2,1128,0.45,0.43,,,,,,,,
2_3,PR3_600_f2_3,857,0.35,0.34,,,,,,,,
2_3,PRO_f2_3,1128,0.45,0.43,,,,,,,,
2_4,PR4_600_f2_4,983,0.40,0.38,,,,,,,,
2_4,PRO_f2_4,1128,0.45,0.43,,,,,,,,
