0,0044	174,8998
0,0056	186,2069
0,0556	199,4387
0,1112	204,9719
0,1544	207,8589
0,2075	209,0618
0,2594	211,9487
0,3125	213,3921
0,3600	214,8356
0,4119	216,5197
0,4588	217,7225
0,5081	219,1660
0,5600	218,9254
0,6094	221,8123
0,6569	223,0152
0,7081	224,4587
0,7575	225,9022
0,8075	227,1051
0,8600	228,7891
0,9069	228,7891
0,9575	230,2326
0,9987	234,5630
