0,0019	95,9403
0,0031	105,8824
0,0050	112,8418
0,0075	120,2983
0,0125	129,7432
0,0206	138,6910
0,0269	145,6504
0,0356	153,1069
0,0425	159,5692
0,0500	165,0373
0,0575	170,0083
0,0706	177,9619
0,0794	182,4358
0,0900	188,4010
0,1000	194,8633
0,1094	198,3430
0,1175	201,8227
0,1294	205,7995
0,1388	209,2792
0,1500	214,7473
0,1594	218,7241
0,1700	221,7067
0,1819	225,6835
0,1906	228,6661
0,2006	231,6487
0,2106	234,1342
0,2206	237,1168
0,2306	241,0936
0,2412	243,5791
0,2506	246,0646
0,2594	247,5559
0,2675	249,5443
0,2800	252,0298
0,2887	253,5211
0,2994	255,0124
0,3106	257,0008
0,3187	257,9950
0,3294	259,4863
0,3394	260,4805
0,3494	261,4747
0,3581	261,4747
0,3681	262,9660
0,3781	263,9602
0,3881	264,9544
0,3975	264,9544
0,4094	265,4515
0,4187	265,9486
0,4281	266,9428
0,4375	267,9370
0,4588	268,4341
0,4787	269,9254
0,4931	269,9254
0,5437	270,9196
0,5950	272,4109
0,6475	273,4052
0,6975	272,9081
0,7281	273,4052
0,7581	274,3993
0,7887	274,8964
0,8087	275,3935
0,8194	274,8964
0,8388	274,8964
0,8581	274,8964
0,8794	274,8964
0,8988	274,8964
0,9087	275,3935
0,9194	275,3935
0,9281	274,8964
0,9400	274,3993
0,9500	274,3993
0,9656	278,3761
0,9769	286,3297
0,9825	294,2834
0,9850	303,7282
0,9887	313,1732
0,9925	320,6297
