0,0044	178,2030
0,0119	190,1830
0,0194	201,1647
0,0269	213,1448
0,0350	223,6273
0,0425	234,6090
0,0506	243,5940
0,0587	252,5790
0,0662	263,0616
0,0731	273,5441
0,0819	281,0316
0,0869	288,0200
0,0938	294,5092
0,0994	300,0000
0,1056	307,9867
0,1131	315,4742
0,1194	322,4626
0,1256	328,4526
0,1363	336,4393
0,1444	342,4293
0,1444	341,9301
0,1488	348,4193
0,1556	351,9135
0,1688	363,8935
0,1775	369,3844
0,1906	379,8669
0,1994	383,8602
0,2062	389,3511
0,2194	398,3361
0,2275	401,8303
0,2356	404,3261
0,2512	412,8120
0,2606	416,8053
0,2700	420,2995
0,2837	425,7903
0,2956	430,2829
0,3075	435,2745
0,3162	436,7720
0,3244	438,7687
0,3313	441,2646
0,3406	443,7604
0,3544	447,2546
0,3625	450,2496
0,3713	451,7471
0,3794	453,2446
0,3925	454,7421
0,4013	456,2396
0,4106	457,2379
0,4194	458,7354
0,4300	460,7321
0,4412	461,2313
0,4600	463,7271
0,4800	466,7221
0,5006	468,2196
0,5494	473,2113
0,6000	476,2063
0,6506	478,7021
0,7006	481,1980
0,7300	482,1964
0,7606	483,1947
0,7906	484,6922
0,8119	484,6922
0,8200	484,6922
0,8413	485,1913
0,8600	485,6905
0,8806	485,6905
0,9000	485,1913
0,9094	485,1913
0,9181	485,1913
0,9319	485,1913
0,9400	485,1913
0,9481	485,1913
0,9588	485,1913
0,9706	485,6905
0,9794	485,1913
0,9894	485,1913
0,9969	485,1913
