0,0025	472,5370
0,0075	506,5388
0,0294	583,2607
0,0500	632,0837
0,0744	686,1378
0,1144	755,0131
0,1719	826,5039
0,3325	909,3287
0,5088	929,3810
0,6481	938,9713
0,7606	946,8178
0,8400	948,5615
0,8831	951,1770
0,9150	952,9207
0,9350	956,4080
0,9550	957,2798
0,9719	959,8954
0,9912	968,6138
0,9975	996,5126
