0,0006	0,3350
0,0025	19,7655
0,0037	43,5511
0,0081	76,7169
0,0375	95,8124
0,0656	101,1725
0,0812	102,8476
0,1019	104,8576
0,1513	109,8827
0,2081	114,9079
0,2625	118,9280
0,3262	121,2730
0,3881	125,9632
0,4481	131,3233
0,5131	136,3484
0,5744	142,7136
0,6381	147,0687
0,6981	154,4389
0,7600	160,8040
0,8181	170,1842
0,8744	182,2446
0,9337	196,3149
0,9800	221,7755
0,9962	266,6667
