9,5000	2,5500
13,0000	3,3770
15,5000	3,8249
19,0000	4,4797
21,5000	5,2722
29,5000	6,5472
38,5000	7,8567
47,5000	9,1661
52,5000	9,9931
60,0000	10,9924
69,0000	11,9917
77,0000	13,0255
92,0000	14,6451
111,5000	16,5403
133,5000	18,4011
155,5000	20,2274
179,0000	21,9848
200,5000	23,5010
222,0000	24,8449
242,0000	26,0855
262,0000	27,2571
282,0000	28,2908
314,0000	29,9104
351,0000	31,6334
389,5000	33,3218
428,5000	34,9070
467,0000	36,3542
506,5000	37,6981
545,0000	39,0076
583,5000	40,2481
623,0000	41,3508
661,0000	42,4535
699,5000	43,4528
738,0000	44,4521
761,5000	45,0034
