0,0092	62,0370
0,0284	73,7654
0,0619	84,5679
0,0882	89,8148
0,1124	93,5185
0,1351	96,2963
0,1401	96,2963
0,1565	98,7654
0,1771	100,6173
0,1970	102,4691
0,2176	104,6296
0,2454	105,5556
0,2646	107,4074
0,3158	110,4938
0,3464	110,8025
0,4168	115,1235
0,4666	117,5926
0,5164	120,0617
0,5661	122,2222
0,6159	125,3086
0,6657	129,0123
0,7141	133,6420
0,7546	137,9630
0,7852	142,2840
0,8151	146,9136
0,8357	150,6173
0,8556	154,6296
0,8755	158,9506
0,9047	165,4321
0,9218	167,9012
0,9417	170,9877
0,9623	173,1481
0,9808	175,0000
