0,0020	10,9635
0,0080	11,9601
0,0259	13,4551
0,0478	14,9502
0,0757	16,2791
0,0956	16,9435
0,1155	17,4419
0,1474	18,2724
0,1474	18,1063
0,1773	18,7708
0,1972	18,7708
0,2470	19,1030
0,2988	19,6013
0,3466	19,6013
0,3964	19,9336
0,5000	20,0997
0,5976	20,4319
0,6972	20,5980
0,7988	20,7641
0,9004	20,9302
0,9920	21,2625
