0,0831	0,0456
0,0831	0,0365
0,0831	0,0265
0,0831	0,0174
0,0831	0,0083
0,0831	0,0017
0,0838	0,0547
0,0856	0,0730
0,0925	0,0779
0,0988	0,0804
0,1063	0,0804
0,1138	0,0804
0,1225	0,0804
0,1306	0,0804
0,1381	0,0804
0,1469	0,0804
0,1556	0,0837
0,1644	0,0837
0,1731	0,0837
0,1806	0,0837
0,1875	0,0854
0,1963	0,0854
0,2050	0,0854
0,2138	0,0854
0,2219	0,0854
0,2300	0,0854
0,2381	0,0854
0,2475	0,0854
0,2562	0,0854
0,2650	0,0854
0,2719	0,0854
0,2806	0,0854
0,2894	0,0854
0,2981	0,0854
0,3069	0,0854
0,3150	0,0854
0,3231	0,0854
0,3300	0,0854
0,3388	0,0854
0,3475	0,0854
0,3556	0,0854
0,3631	0,0854
0,3719	0,0854
0,3806	0,0854
0,3900	0,0854
0,3988	0,0854
0,4056	0,0854
0,4150	0,0854
0,4212	0,0896
0,4300	0,0896
0,4387	0,0896
0,4487	0,0896
0,4688	0,0904
0,4831	0,0904
0,4988	0,0904
0,5431	0,0904
0,5844	0,0904
0,6250	0,0904
0,6687	0,0904
0,6925	0,0904
0,7163	0,0904
0,7431	0,0904
0,7569	0,0904
0,7663	0,0904
0,7837	0,0904
0,8006	0,0929
0,8175	0,0929
0,8331	0,0945
0,8456	0,0945
0,8556	0,0995
0,8681	0,1045
0,8756	0,1086
0,8856	0,1128
0,8925	0,1144
0,9013	0,1161
0,9125	0,1177
