0,0844	0,3988
0,0850	0,4146
0,0856	0,4270
0,0875	0,4395
0,0894	0,4511
0,0919	0,4619
0,0938	0,4718
0,0962	0,4818
0,0994	0,4917
0,1025	0,5017
0,1075	0,5100
0,1112	0,5174
0,1169	0,5249
0,1213	0,5307
0,1250	0,5365
0,1300	0,5423
0,1350	0,5473
0,1406	0,5539
0,1469	0,5589
0,1556	0,5622
0,1644	0,5672
0,1713	0,5713
0,1781	0,5738
0,1844	0,5779
0,1925	0,5804
0,2037	0,5846
0,2119	0,5896
0,2256	0,5920
0,2369	0,5937
0,2500	0,5945
0,2594	0,5970
0,2675	0,5987
0,2750	0,5987
0,2825	0,6003
0,2925	0,6003
0,2988	0,6028
0,3088	0,6028
0,3156	0,6028
0,3244	0,6036
0,3338	0,6036
0,3406	0,6061
0,3481	0,6061
0,3556	0,6061
0,3669	0,6053
0,3744	0,6061
0,3844	0,6070
0,3919	0,6078
0,3975	0,6078
0,4075	0,6078
0,4156	0,6103
0,4250	0,6103
0,4325	0,6103
0,4425	0,6111
0,4506	0,6111
0,4669	0,6111
0,4844	0,6111
0,5006	0,6119
0,5412	0,6119
0,5844	0,6136
0,6263	0,6169
0,6669	0,6169
0,6925	0,6169
0,7169	0,6177
0,7419	0,6177
0,7588	0,6202
0,7669	0,6211
0,7837	0,6211
0,8006	0,6219
0,8169	0,6244
0,8338	0,6260
0,8425	0,6285
0,8500	0,6343
0,8562	0,6401
0,8594	0,6434
0,8625	0,6476
0,8719	0,6534
0,8788	0,6708
0,8844	0,6874
0,8888	0,7065
0,8944	0,7247
0,8981	0,7529
0,9019	0,7778
0,9038	0,8035
0,9069	0,8242
