0,0075	41,3223
0,0113	43,3058
0,0169	44,7107
0,0219	45,2066
0,0256	46,0331
0,0300	46,7769
0,0362	47,4380
0,0475	48,3471
0,0600	48,9256
0,0794	49,8347
0,0994	50,4959
0,1219	51,0744
0,1406	51,6529
0,1612	52,0661
0,1813	52,4793
0,2006	52,7273
0,2206	53,0578
0,2406	53,3058
0,2600	53,4711
0,2800	53,8017
0,3000	54,0496
0,3200	54,2149
0,3400	54,4628
0,3594	54,6281
0,3794	54,7934
0,3994	55,1240
0,4194	55,1240
0,4387	55,3719
0,4600	55,5372
0,4787	55,7025
0,4988	55,7025
0,5194	56,0331
0,5394	56,1157
0,5594	56,1983
0,5788	56,3636
0,5981	56,5289
0,6187	56,5289
0,6381	56,6116
0,6587	56,7769
0,6781	56,9422
0,6969	57,1074
0,7094	57,1901
0,7181	57,2727
0,7300	57,1901
0,7563	57,6033
0,7688	57,6033
0,7969	57,6860
0,8094	57,6860
0,8381	58,1818
0,8763	58,2645
0,8969	58,5124
0,9094	58,6777
0,9356	58,7603
0,9575	59,0083
0,9675	59,1736
0,9906	59,1736
