0,0081	169,5407
0,0188	172,7639
0,0300	178,5657
0,0381	183,0782
0,0500	182,4335
0,0606	185,6567
0,0700	187,5907
0,0806	189,5246
0,0913	192,1031
0,1006	192,1031
0,1138	194,0371
0,1500	195,9710
0,1881	196,6156
0,2069	194,6817
0,2488	199,8388
0,2887	208,8638
0,3150	212,0870
0,3375	215,9549
0,3625	219,8227
0,3875	224,3352
0,4194	227,5584
0,4519	237,2280
0,4731	254,6334
0,4906	268,1708
0,5150	273,3280
0,5375	279,1297
0,5638	284,2869
0,5875	288,7993
0,6150	292,0226
0,6375	297,1797
0,6625	301,6922
0,6875	302,9815
0,7125	306,8493
0,7356	310,0725
0,7613	312,6511
0,7881	315,2296
0,8119	317,8082
0,8363	321,6761
0,8612	323,6100
0,8869	327,4778
0,9131	330,7010
0,9406	336,5028
0,9694	342,3046
0,9912	359,7099
