0,1094	184,3674
0,1481	186,3014
0,1894	206,2852
0,2094	204,3513
0,2512	207,5745
0,2887	217,2442
0,3144	220,4674
0,3375	224,3352
0,3638	226,2691
0,3894	230,1370
0,4150	231,4263
0,4469	235,2941
0,4756	253,9887
0,4963	272,0387
0,5150	284,2869
0,5381	288,7993
0,5638	292,6672
0,5894	295,8904
0,6137	299,7583
0,6375	303,6261
0,6625	306,8493
0,6875	309,4279
0,7125	312,6511
0,7356	314,5850
0,7613	317,8082
0,7887	320,3868
0,8125	322,3207
0,8394	317,1636
0,8619	318,4529
0,8856	321,0314
0,9119	322,3207
0,9362	324,2546
0,9731	326,1886
