0,1238	324,3728
0,1369	329,7491
0,1481	335,1255
0,1587	343,1900
0,1744	345,8781
0,1906	354,8387
0,2081	361,1111
0,2262	367,3835
0,2494	377,2401
0,2731	384,4086
0,2988	393,3692
0,3294	400,5376
0,3638	409,4982
0,3988	417,5627
0,4363	431,8996
0,4750	449,8208
0,5175	466,8459
0,5700	480,2867
0,6281	494,6237
0,6862	514,3369
0,7462	541,2186
0,7769	562,7240
0,7912	574,3727
0,8075	586,9175
0,8219	598,5663
0,8375	612,9032
0,8381	612,9032
0,8531	629,0323
0,8681	645,1613
0,8856	655,9140
0,8994	672,0430
0,9144	688,1721
0,9287	706,0932
0,9438	726,7025
0,9569	747,3118
0,9700	766,1290
0,9837	790,3226
0,9962	810,0358
0,9987	884,4086
0,9994	845,8781
