0,0012	164,8746
0,0012	111,1111
0,0075	213,2616
0,0275	248,2079
0,0556	268,8172
0,0856	289,4265
0,1181	308,2437
0,1538	325,2688
0,1869	339,6057
0,2219	350,3584
0,2562	366,4875
0,2931	378,1362
0,3313	386,2007
0,3688	398,7455
0,4075	406,8100
0,4475	414,8745
0,4863	424,7312
0,5250	431,8996
0,5644	439,0681
0,6044	446,2366
0,6431	454,3011
0,6806	460,5735
0,7188	470,4301
0,7563	480,2867
0,7906	493,7276
0,8256	506,2724
0,8562	522,4014
0,8838	542,1147
0,9087	565,4122
0,9294	596,7742
0,9469	629,0323
0,9606	664,8746
0,9750	701,6129
0,9856	742,8315
0,9956	791,2186
