0,0031	25,0896
0,0487	34,0502
0,1031	37,6344
0,1169	39,4265
0,1356	40,3226
0,1600	42,1147
0,1819	43,0108
0,2087	43,9068
0,2250	43,9068
0,2431	45,6989
0,2837	45,6989
0,3275	50,1792
0,3475	48,3871
0,3806	50,1792
0,4094	51,0753
0,4412	52,8674
0,4706	52,8674
0,5113	55,5556
0,5313	53,7634
0,5956	57,3477
0,6500	58,2437
0,7013	61,8280
0,7131	60,9319
0,7575	62,7240
0,7731	61,8280
0,7925	62,7240
0,8269	64,5161
0,8587	67,2043
0,8894	68,9964
0,9237	73,4767
0,9381	73,4767
0,9488	79,7491
0,9706	88,7097
0,9812	104,8387
0,9931	120,9677
0,9981	138,8889
0,9987	152,3297
