4,
X,Y
0.0409 , 395.2332
0.0763 , 417.8948
0.1219 , 435.8186
0.1637 , 450.9090
0.2233 , 462.2002
0.3414 , 465.8710
0.4242 , 506.4547
0.5265 , 535.6723
0.6288 , 557.3250
0.7665 , 601.6392
0.8465 , 653.5730
0.8744 , 658.2748
0.9088 , 686.6110
0.9488 , 710.2139
