0,0056	143,1040
0,0469	160,8840
0,0538	162,8930
0,0637	161,9890
0,1094	166,2079
0,1563	168,8197
0,2087	170,0251
0,2400	171,6323
0,3137	172,9382
0,3500	173,8423
0,3750	174,9473
0,4300	175,9518
0,4863	176,8559
0,5225	177,8604
0,5581	178,8649
0,5913	179,7690
0,6237	179,8694
0,6463	180,5726
0,6700	180,7735
0,6963	181,6776
0,7131	182,5816
0,7325	182,6821
0,7469	183,6866
0,7625	183,6866
0,7763	183,7870
0,7975	184,6911
0,8144	185,7961
0,8250	185,9970
0,8419	186,8006
0,8569	186,8006
0,8719	187,4033
0,8819	187,6042
0,8950	188,6087
0,9050	189,0105
0,9275	189,2115
0,9481	190,2160
0,9600	191,0196
0,9731	192,1246
