0,0544	248,7897
0,1075	258,7746
0,1544	264,6747
0,2044	267,8517
0,2419	270,5749
0,3075	272,5416
0,3663	275,7186
0,4375	277,5340
0,4863	279,3495
0,5288	280,8623
0,5594	281,4675
0,5994	283,4342
0,6194	283,5855
0,6431	284,4932
0,6744	285,4009
0,6938	286,3086
0,7206	287,3676
0,7362	288,2753
0,7513	289,4856
0,7688	289,3344
0,7794	290,2421
0,7894	291,1498
0,7987	291,3011
0,8119	292,3600
0,8256	292,8139
0,8375	294,0242
0,8525	295,0832
0,8619	295,5371
0,8700	296,1422
0,8781	296,7473
0,8881	297,9576
0,8969	299,9243
0,9094	301,2859
0,9187	302,4962
0,9262	303,4039
0,9325	304,6142
0,9388	306,4297
0,9456	308,5477
0,9525	310,2118
0,9613	311,7247
0,9681	313,6914
0,9781	315,5068
