0,1256	167,0116
0,1663	169,1210
0,2262	171,0296
0,2625	172,0341
0,3194	173,8423
0,3812	175,7509
0,4444	177,8604
0,4938	181,6776
0,5325	182,6821
0,5669	183,7870
0,5913	184,6911
0,6263	184,6911
0,6494	184,6911
0,6794	185,7961
0,7019	185,6956
0,7200	186,8006
0,7381	186,8006
0,7538	187,7047
0,7675	187,8051
0,7788	187,9056
0,7906	188,1065
0,7981	188,7092
0,8106	188,9101
0,8200	189,0105
0,8263	189,1110
0,8425	189,2115
0,8500	189,6133
0,8600	189,8142
0,8712	190,1155
0,8800	190,3164
0,8869	190,7182
0,8969	190,9191
0,9056	190,8187
0,9162	191,3209
0,9269	192,0241
0,9431	192,4259
0,9594	193,0286
0,9731	193,5309
