0,0081	157,9584
0,0088	163,1296
0,0100	168,3009
0,0125	174,8825
0,0169	180,5238
0,0219	188,9859
0,0262	191,8066
0,0313	196,5077
0,0381	198,3882
0,0456	202,1491
0,0538	204,4997
0,0650	205,4399
0,0750	206,8502
0,0862	208,2606
0,0962	209,6709
0,1063	210,1410
0,1256	212,0215
0,1256	211,5514
0,1462	212,4916
0,1656	213,4318
0,1863	214,8422
0,2056	215,3123
0,2550	216,7226
0,3044	218,1330
0,3531	219,0732
0,4219	220,0134
0,4712	221,4238
0,5219	221,8939
0,5700	222,8341
0,6200	222,8341
0,6687	223,3042
0,7188	223,3042
0,7681	224,2445
0,8181	224,2445
0,8675	224,7146
0,8931	225,1847
0,9175	224,7146
0,9425	225,1847
0,9675	224,7146
0,9931	224,7146
