0,0037	178,1733
0,0044	183,8146
0,0050	189,9261
0,0056	196,0376
0,0063	202,6192
0,0069	208,7307
0,0075	213,4318
0,0081	219,5433
0,0088	225,1847
0,0094	230,8261
0,0100	245,3996
0,0100	240,6985
0,0100	235,5272
0,0125	252,9214
0,0144	259,5030
0,0162	265,1444
0,0169	269,8455
0,0188	275,4869
0,0194	278,7777
0,0237	287,7099
0,0294	296,1719
0,0325	304,1639
0,0388	310,7455
0,0425	315,4466
0,0487	320,6179
0,0538	326,2592
0,0625	333,7811
0,0737	341,7730
0,0838	347,8845
0,0950	353,0558
0,1044	358,6971
0,1244	366,2189
0,1469	373,7408
0,1688	378,4419
0,1881	381,2626
0,2050	383,6132
0,2525	388,3143
0,3038	391,1350
0,3500	393,4856
0,3994	393,4856
0,4487	395,8361
0,4988	396,3062
0,5475	396,7764
0,5981	397,7166
0,6475	398,1867
0,6969	398,6568
0,7663	398,6568
0,8156	398,6568
0,8344	399,1269
0,8662	399,1269
0,8906	399,1269
0,9162	399,1269
0,9400	399,1269
0,9694	399,5970
0,9950	401,0074
