0,0037	72,8677
0,0044	77,5688
0,0050	84,1504
0,0056	88,8516
0,0063	96,8435
0,0069	103,4251
0,0075	108,1263
0,0088	123,6400
0,0088	113,7676
0,0100	133,9825
0,0119	145,7354
0,0175	153,2572
0,0250	159,8388
0,0319	163,5997
0,0388	166,4204
0,0456	169,2411
0,0538	172,0618
0,0662	174,4124
0,0756	176,2928
0,0862	178,6434
0,0956	180,5238
0,1069	181,4641
0,1262	182,8744
0,1462	184,7549
0,1663	185,6951
0,1863	187,5756
0,2056	187,5756
0,2156	188,0457
0,2262	188,5158
0,2350	188,9859
0,2444	189,4560
0,2562	189,4560
0,2650	189,4560
0,2750	190,3962
0,2844	190,3962
0,2931	190,8663
0,3044	190,8663
0,3131	191,3365
0,3250	191,8066
0,3344	191,8066
0,3444	191,8066
0,3531	191,8066
0,3631	192,7468
0,3731	192,7468
0,3831	192,7468
0,3931	192,7468
0,4025	192,7468
0,4263	192,7468
0,4706	193,6870
0,4956	194,1572
0,5206	193,6870
0,5694	194,6273
0,6194	194,6273
0,6687	194,6273
0,7194	194,1572
0,7688	194,6273
0,8188	194,6273
0,8375	195,0974
0,8681	195,0974
0,8925	195,0974
0,9169	195,5675
0,9419	195,5675
0,9656	196,0376
0,9737	196,0376
0,9800	196,0376
0,9881	196,0376
0,9950	195,5675
